unit,n_portion,sex,age,country,time,value
PC,0,F,Y_GE75,BG,2019 ,61.3
PC,0,F,Y_GE75,CY,2019 ,32.4
PC,0,F,Y_GE75,CZ,2019 ,56.9
PC,0,F,Y_GE75,DE,2019 ,17.0
PC,0,F,Y_GE75,DK,2019 ,38.1
PC,0,F,Y_GE75,EE,2019 ,43.0
PC,0,F,Y_GE75,EL,2019 ,43.3
PC,0,F,Y_GE75,ES,2019 ,10.6
PC,0,F,Y_GE75,EU27_2020,2019 ,22.5
PC,0,F,Y_GE75,EU28,2019 ,
PC,0,F,Y_GE75,FI,2019 ,33.8
PC,0,F,Y_GE75,FR,2019 ,7.3
PC,0,F,Y_GE75,HR,2019 ,26.8
PC,0,F,Y_GE75,HU,2019 ,23.5
PC,0,F,Y_GE75,IE,2019 ,26.7
PC,0,F,Y_GE75,IS,2019 ,28.6
PC,0,F,Y_GE75,IT,2019 ,14.8
PC,0,F,Y_GE75,LT,2019 ,57.3
PC,0,F,Y_GE75,LU,2019 ,40.5
PC,0,F,Y_GE75,LV,2019 ,70.4
PC,0,F,Y_GE75,MT,2019 ,24.2
PC,0,F,Y_GE75,NL,2019 ,19.5
PC,0,F,Y_GE75,NO,2019 ,19.8
PC,0,F,Y_GE75,PL,2019 ,45.1
PC,0,F,Y_GE75,PT,2019 ,22.4
PC,0,F,Y_GE75,RO,2019 ,79.2
PC,0,F,Y_GE75,RS,2019 ,48.5
PC,0,F,Y_GE75,SE,2019 ,30.1
PC,0,F,Y_GE75,SI,2019 ,22.9
PC,0,F,Y_GE75,SK,2019 ,49.3
PC,0,F,Y_GE75,TR,2019 ,39.0
PC,0,F,Y_GE75,UK,2019 ,
PC,0,M,TOTAL,AT,2019 ,47.1
PC,0,M,TOTAL,BE,2019 ,24.7
PC,0,M,TOTAL,BG,2019 ,55.9
PC,0,M,TOTAL,CY,2019 ,37.6
PC,0,M,TOTAL,CZ,2019 ,61.0
PC,0,M,TOTAL,DE,2019 ,46.7
PC,0,M,TOTAL,DK,2019 ,56.6
PC,0,M,TOTAL,EE,2019 ,54.7
PC,0,M,TOTAL,EL,2019 ,44.0
PC,0,M,TOTAL,ES,2019 ,30.6
PC,0,M,TOTAL,EU27_2020,2019 ,37.4
PC,0,M,TOTAL,EU28,2019 ,
PC,0,M,TOTAL,FI,2019 ,47.4
PC,0,M,TOTAL,FR,2019 ,30.9
PC,0,M,TOTAL,HR,2019 ,39.6
PC,0,M,TOTAL,HU,2019 ,45.3
PC,0,M,TOTAL,IE,2019 ,25.4
PC,0,M,TOTAL,IS,2019 ,41.9
PC,0,M,TOTAL,IT,2019 ,27.8
PC,0,M,TOTAL,LT,2019 ,53.0
PC,0,M,TOTAL,LU,2019 ,62.0
PC,0,M,TOTAL,LV,2019 ,72.1
PC,0,M,TOTAL,MT,2019 ,44.9
PC,0,M,TOTAL,NL,2019 ,47.6
PC,0,M,TOTAL,NO,2019 ,39.9
PC,0,M,TOTAL,PL,2019 ,51.8
PC,0,M,TOTAL,PT,2019 ,30.8
PC,0,M,TOTAL,RO,2019 ,82.9
PC,0,M,TOTAL,RS,2019 ,56.1
PC,0,M,TOTAL,SE,2019 ,51.0
PC,0,M,TOTAL,SI,2019 ,41.1
PC,0,M,TOTAL,SK,2019 ,53.5
PC,0,M,TOTAL,TR,2019 ,41.2
PC,0,M,TOTAL,UK,2019 ,
PC,0,M,Y15-19,AT,2019 ,
PC,0,M,Y15-19,BE,2019 ,
PC,0,M,Y15-19,BG,2019 ,
PC,0,M,Y15-19,CY,2019 ,
PC,0,M,Y15-19,CZ,2019 ,
PC,0,M,Y15-19,DE,2019 ,
PC,0,M,Y15-19,DK,2019 ,
PC,0,M,Y15-19,EE,2019 ,
PC,0,M,Y15-19,EL,2019 ,
PC,0,M,Y15-19,ES,2019 ,
PC,0,M,Y15-19,EU28,2019 ,
PC,0,M,Y15-19,FI,2019 ,
PC,0,M,Y15-19,FR,2019 ,
PC,0,M,Y15-19,HR,2019 ,
PC,0,M,Y15-19,HU,2019 ,
PC,0,M,Y15-19,IE,2019 ,
PC,0,M,Y15-19,IS,2019 ,
PC,0,M,Y15-19,IT,2019 ,
PC,0,M,Y15-19,LT,2019 ,
PC,0,M,Y15-19,LU,2019 ,
PC,0,M,Y15-19,LV,2019 ,
PC,0,M,Y15-19,MT,2019 ,
PC,0,M,Y15-19,NL,2019 ,
PC,0,M,Y15-19,NO,2019 ,
PC,0,M,Y15-19,PL,2019 ,
PC,0,M,Y15-19,PT,2019 ,
PC,0,M,Y15-19,RO,2019 ,
PC,0,M,Y15-19,SE,2019 ,
PC,0,M,Y15-19,SI,2019 ,
PC,0,M,Y15-19,SK,2019 ,
PC,0,M,Y15-19,TR,2019 ,
PC,0,M,Y15-19,UK,2019 ,
PC,0,M,Y15-24,AT,2019 ,61.7
PC,0,M,Y15-24,BE,2019 ,27.3
PC,0,M,Y15-24,BG,2019 ,50.9
PC,0,M,Y15-24,CY,2019 ,52.5
PC,0,M,Y15-24,CZ,2019 ,55.8
PC,0,M,Y15-24,DE,2019 ,41.5
PC,0,M,Y15-24,DK,2019 ,55.1
PC,0,M,Y15-24,EE,2019 ,51.0
PC,0,M,Y15-24,EL,2019 ,34.5
PC,0,M,Y15-24,ES,2019 ,51.9
PC,0,M,Y15-24,EU27_2020,2019 ,46.7
PC,0,M,Y15-24,EU28,2019 ,
PC,0,M,Y15-24,FI,2019 ,50.4
PC,0,M,Y15-24,FR,2019 ,41.0
PC,0,M,Y15-24,HR,2019 ,64.1
PC,0,M,Y15-24,HU,2019 ,50.1
PC,0,M,Y15-24,IE,2019 ,24.3
PC,0,M,Y15-24,IS,2019 ,48.1
PC,0,M,Y15-24,IT,2019 ,43.9
PC,0,M,Y15-24,LT,2019 ,61.7
PC,0,M,Y15-24,LU,2019 ,67.1
PC,0,M,Y15-24,LV,2019 ,66.1
PC,0,M,Y15-24,MT,2019 ,61.6
PC,0,M,Y15-24,NL,2019 ,53.9
PC,0,M,Y15-24,NO,2019 ,45.9
PC,0,M,Y15-24,PL,2019 ,41.1
PC,0,M,Y15-24,PT,2019 ,48.9
PC,0,M,Y15-24,RO,2019 ,74.8
PC,0,M,Y15-24,RS,2019 ,50.9
PC,0,M,Y15-24,SE,2019 ,57.3
PC,0,M,Y15-24,SI,2019 ,54.2
PC,0,M,Y15-24,SK,2019 ,42.0
PC,0,M,Y15-24,TR,2019 ,47.4
PC,0,M,Y15-24,UK,2019 ,
PC,0,M,Y15-29,AT,2019 ,62.7
PC,0,M,Y15-29,BE,2019 ,26.7
PC,0,M,Y15-29,BG,2019 ,52.0
PC,0,M,Y15-29,CY,2019 ,54.1
PC,0,M,Y15-29,CZ,2019 ,56.6
PC,0,M,Y15-29,DE,2019 ,43.5
PC,0,M,Y15-29,DK,2019 ,55.5
PC,0,M,Y15-29,EE,2019 ,54.7
PC,0,M,Y15-29,EL,2019 ,38.6
PC,0,M,Y15-29,ES,2019 ,50.3
PC,0,M,Y15-29,EU27_2020,2019 ,47.3
PC,0,M,Y15-29,EU28,2019 ,
PC,0,M,Y15-29,FI,2019 ,47.2
PC,0,M,Y15-29,FR,2019 ,40.4
PC,0,M,Y15-29,HR,2019 ,66.4
PC,0,M,Y15-29,HU,2019 ,50.7
PC,0,M,Y15-29,IE,2019 ,23.6
PC,0,M,Y15-29,IS,2019 ,43.8
PC,0,M,Y15-29,IT,2019 ,45.5
PC,0,M,Y15-29,LT,2019 ,58.5
PC,0,M,Y15-29,LU,2019 ,65.3
PC,0,M,Y15-29,LV,2019 ,67.0
PC,0,M,Y15-29,MT,2019 ,57.4
PC,0,M,Y15-29,NL,2019 ,54.6
PC,0,M,Y15-29,NO,2019 ,43.8
PC,0,M,Y15-29,PL,2019 ,42.7
PC,0,M,Y15-29,PT,2019 ,54.0
PC,0,M,Y15-29,RO,2019 ,76.4
PC,0,M,Y15-29,RS,2019 ,54.1
PC,0,M,Y15-29,SE,2019 ,57.0
PC,0,M,Y15-29,SI,2019 ,54.1
PC,0,M,Y15-29,SK,2019 ,47.6
PC,0,M,Y15-29,TR,2019 ,47.0
PC,0,M,Y15-29,UK,2019 ,
PC,0,M,Y15-44,AT,2019 ,
PC,0,M,Y15-44,BE,2019 ,
PC,0,M,Y15-44,BG,2019 ,
PC,0,M,Y15-44,CY,2019 ,
PC,0,M,Y15-44,CZ,2019 ,
PC,0,M,Y15-44,DE,2019 ,
PC,0,M,Y15-44,DK,2019 ,
PC,0,M,Y15-44,EE,2019 ,
PC,0,M,Y15-44,EL,2019 ,
PC,0,M,Y15-44,ES,2019 ,
PC,0,M,Y15-44,EU27_2020,2019 ,
PC,0,M,Y15-44,EU28,2019 ,
PC,0,M,Y15-44,FI,2019 ,
PC,0,M,Y15-44,FR,2019 ,
PC,0,M,Y15-44,HR,2019 ,
PC,0,M,Y15-44,HU,2019 ,
PC,0,M,Y15-44,IE,2019 ,
PC,0,M,Y15-44,IS,2019 ,
PC,0,M,Y15-44,IT,2019 ,
PC,0,M,Y15-44,LT,2019 ,
PC,0,M,Y15-44,LU,2019 ,
PC,0,M,Y15-44,LV,2019 ,
PC,0,M,Y15-44,MT,2019 ,
PC,0,M,Y15-44,NL,2019 ,
PC,0,M,Y15-44,NO,2019 ,
PC,0,M,Y15-44,PL,2019 ,
PC,0,M,Y15-44,PT,2019 ,
PC,0,M,Y15-44,RO,2019 ,
PC,0,M,Y15-44,SE,2019 ,
PC,0,M,Y15-44,SI,2019 ,
PC,0,M,Y15-44,SK,2019 ,
PC,0,M,Y15-44,TR,2019 ,
PC,0,M,Y15-44,UK,2019 ,
PC,0,M,Y15-64,AT,2019 ,52.8
PC,0,M,Y15-64,BE,2019 ,29.1
PC,0,M,Y15-64,BG,2019 ,57.9
PC,0,M,Y15-64,CY,2019 ,45.0
PC,0,M,Y15-64,CZ,2019 ,61.2
PC,0,M,Y15-64,DE,2019 ,48.6
PC,0,M,Y15-64,DK,2019 ,59.6
PC,0,M,Y15-64,EE,2019 ,55.2
PC,0,M,Y15-64,EL,2019 ,47.8
PC,0,M,Y15-64,ES,2019 ,36.8
PC,0,M,Y15-64,EU27_2020,2019 ,42.0
PC,0,M,Y15-64,EU28,2019 ,
PC,0,M,Y15-64,FI,2019 ,49.9
PC,0,M,Y15-64,FR,2019 ,37.1
PC,0,M,Y15-64,HR,2019 ,45.4
PC,0,M,Y15-64,HU,2019 ,49.3
PC,0,M,Y15-64,IE,2019 ,26.4
PC,0,M,Y15-64,IS,2019 ,42.7
PC,0,M,Y15-64,IT,2019 ,33.1
PC,0,M,Y15-64,LT,2019 ,57.0
PC,0,M,Y15-64,LU,2019 ,64.4
PC,0,M,Y15-64,LV,2019 ,71.6
PC,0,M,Y15-64,MT,2019 ,50.0
PC,0,M,Y15-64,NL,2019 ,51.9
PC,0,M,Y15-64,NO,2019 ,41.7
PC,0,M,Y15-64,PL,2019 ,48.7
PC,0,M,Y15-64,PT,2019 ,36.2
PC,0,M,Y15-64,RO,2019 ,82.7
PC,0,M,Y15-64,RS,2019 ,56.4
PC,0,M,Y15-64,SE,2019 ,52.3
PC,0,M,Y15-64,SI,2019 ,45.1
PC,0,M,Y15-64,SK,2019 ,51.6
PC,0,M,Y15-64,TR,2019 ,42.0
PC,0,M,Y15-64,UK,2019 ,
PC,0,M,Y20-24,AT,2019 ,
PC,0,M,Y20-24,BE,2019 ,
PC,0,M,Y20-24,BG,2019 ,
PC,0,M,Y20-24,CY,2019 ,
PC,0,M,Y20-24,CZ,2019 ,
PC,0,M,Y20-24,DE,2019 ,
PC,0,M,Y20-24,DK,2019 ,
PC,0,M,Y20-24,EE,2019 ,
PC,0,M,Y20-24,EL,2019 ,
PC,0,M,Y20-24,ES,2019 ,
PC,0,M,Y20-24,EU28,2019 ,
PC,0,M,Y20-24,FI,2019 ,
PC,0,M,Y20-24,FR,2019 ,
PC,0,M,Y20-24,HR,2019 ,
PC,0,M,Y20-24,HU,2019 ,
PC,0,M,Y20-24,IE,2019 ,
PC,0,M,Y20-24,IS,2019 ,
PC,0,M,Y20-24,IT,2019 ,
PC,0,M,Y20-24,LT,2019 ,
PC,0,M,Y20-24,LU,2019 ,
PC,0,M,Y20-24,LV,2019 ,
PC,0,M,Y20-24,MT,2019 ,
PC,0,M,Y20-24,NL,2019 ,
PC,0,M,Y20-24,NO,2019 ,
PC,0,M,Y20-24,PL,2019 ,
PC,0,M,Y20-24,PT,2019 ,
PC,0,M,Y20-24,RO,2019 ,
PC,0,M,Y20-24,SE,2019 ,
PC,0,M,Y20-24,SI,2019 ,
PC,0,M,Y20-24,SK,2019 ,
PC,0,M,Y20-24,TR,2019 ,
PC,0,M,Y20-24,UK,2019 ,
PC,0,M,Y25-29,AT,2019 ,
PC,0,M,Y25-29,BE,2019 ,
PC,0,M,Y25-29,BG,2019 ,
PC,0,M,Y25-29,CY,2019 ,
PC,0,M,Y25-29,CZ,2019 ,
PC,0,M,Y25-29,DE,2019 ,
PC,0,M,Y25-29,DK,2019 ,
PC,0,M,Y25-29,EE,2019 ,
PC,0,M,Y25-29,EL,2019 ,
PC,0,M,Y25-29,ES,2019 ,
PC,0,M,Y25-29,EU28,2019 ,
PC,0,M,Y25-29,FI,2019 ,
PC,0,M,Y25-29,FR,2019 ,
PC,0,M,Y25-29,HR,2019 ,
PC,0,M,Y25-29,HU,2019 ,
PC,0,M,Y25-29,IE,2019 ,
PC,0,M,Y25-29,IS,2019 ,
PC,0,M,Y25-29,IT,2019 ,
PC,0,M,Y25-29,LT,2019 ,
PC,0,M,Y25-29,LU,2019 ,
PC,0,M,Y25-29,LV,2019 ,
PC,0,M,Y25-29,MT,2019 ,
PC,0,M,Y25-29,NL,2019 ,
PC,0,M,Y25-29,NO,2019 ,
PC,0,M,Y25-29,PL,2019 ,
PC,0,M,Y25-29,PT,2019 ,
PC,0,M,Y25-29,RO,2019 ,
PC,0,M,Y25-29,SE,2019 ,
PC,0,M,Y25-29,SI,2019 ,
PC,0,M,Y25-29,SK,2019 ,
PC,0,M,Y25-29,TR,2019 ,
PC,0,M,Y25-29,UK,2019 ,
PC,0,M,Y25-34,AT,2019 ,55.0
PC,0,M,Y25-34,BE,2019 ,31.0
PC,0,M,Y25-34,BG,2019 ,68.3
PC,0,M,Y25-34,CY,2019 ,48.8
PC,0,M,Y25-34,CZ,2019 ,70.4
PC,0,M,Y25-34,DE,2019 ,65.0
PC,0,M,Y25-34,DK,2019 ,
PC,0,M,Y25-34,EE,2019 ,59.5
PC,0,M,Y25-34,EL,2019 ,48.4
PC,0,M,Y25-34,ES,2019 ,42.3
PC,0,M,Y25-34,EU27_2020,2019 ,51.2
PC,0,M,Y25-34,EU28,2019 ,
PC,0,M,Y25-34,FI,2019 ,
PC,0,M,Y25-34,FR,2019 ,44.0
PC,0,M,Y25-34,HR,2019 ,
PC,0,M,Y25-34,HU,2019 ,53.4
PC,0,M,Y25-34,IE,2019 ,38.8
PC,0,M,Y25-34,IS,2019 ,38.9
PC,0,M,Y25-34,IT,2019 ,46.3
PC,0,M,Y25-34,LT,2019 ,41.8
PC,0,M,Y25-34,LU,2019 ,65.0
PC,0,M,Y25-34,LV,2019 ,69.4
PC,0,M,Y25-34,MT,2019 ,48.1
PC,0,M,Y25-34,NL,2019 ,48.5
PC,0,M,Y25-34,NO,2019 ,34.2
PC,0,M,Y25-34,PL,2019 ,67.5
PC,0,M,Y25-34,PT,2019 ,53.0
PC,0,M,Y25-34,RO,2019 ,86.0
PC,0,M,Y25-34,RS,2019 ,69.1
PC,0,M,Y25-34,SE,2019 ,41.8
PC,0,M,Y25-34,SI,2019 ,
PC,0,M,Y25-34,SK,2019 ,
PC,0,M,Y25-34,TR,2019 ,49.6
PC,0,M,Y25-34,UK,2019 ,
PC,0,M,Y25-64,AT,2019 ,
PC,0,M,Y25-64,BE,2019 ,
PC,0,M,Y25-64,BG,2019 ,
PC,0,M,Y25-64,CY,2019 ,
PC,0,M,Y25-64,CZ,2019 ,
PC,0,M,Y25-64,DE,2019 ,
PC,0,M,Y25-64,DK,2019 ,
PC,0,M,Y25-64,EE,2019 ,
PC,0,M,Y25-64,EL,2019 ,
PC,0,M,Y25-64,ES,2019 ,
PC,0,M,Y25-64,EU27_2020,2019 ,
PC,0,M,Y25-64,EU28,2019 ,
PC,0,M,Y25-64,FI,2019 ,
PC,0,M,Y25-64,FR,2019 ,
PC,0,M,Y25-64,HR,2019 ,
PC,0,M,Y25-64,HU,2019 ,
PC,0,M,Y25-64,IE,2019 ,
PC,0,M,Y25-64,IS,2019 ,
PC,0,M,Y25-64,IT,2019 ,
PC,0,M,Y25-64,LT,2019 ,
PC,0,M,Y25-64,LU,2019 ,
PC,0,M,Y25-64,LV,2019 ,
PC,0,M,Y25-64,MT,2019 ,
PC,0,M,Y25-64,NL,2019 ,
PC,0,M,Y25-64,NO,2019 ,
PC,0,M,Y25-64,PL,2019 ,
PC,0,M,Y25-64,PT,2019 ,
PC,0,M,Y25-64,RO,2019 ,
PC,0,M,Y25-64,SE,2019 ,
PC,0,M,Y25-64,SI,2019 ,
PC,0,M,Y25-64,SK,2019 ,
PC,0,M,Y25-64,TR,2019 ,
PC,0,M,Y25-64,UK,2019 ,
PC,0,M,Y35-44,AT,2019 ,57.4
PC,0,M,Y35-44,BE,2019 ,45.1
PC,0,M,Y35-44,BG,2019 ,58.4
PC,0,M,Y35-44,CY,2019 ,36.5
PC,0,M,Y35-44,CZ,2019 ,71.5
PC,0,M,Y35-44,DE,2019 ,43.5
PC,0,M,Y35-44,DK,2019 ,73.3
PC,0,M,Y35-44,EE,2019 ,62.8
PC,0,M,Y35-44,EL,2019 ,56.2
PC,0,M,Y35-44,ES,2019 ,36.2
PC,0,M,Y35-44,EU27_2020,2019 ,42.9
PC,0,M,Y35-44,EU28,2019 ,
PC,0,M,Y35-44,FI,2019 ,47.1
PC,0,M,Y35-44,FR,2019 ,40.6
PC,0,M,Y35-44,HR,2019 ,34.6
PC,0,M,Y35-44,HU,2019 ,49.5
PC,0,M,Y35-44,IE,2019 ,32.2
PC,0,M,Y35-44,IS,2019 ,36.9
PC,0,M,Y35-44,IT,2019 ,36.3
PC,0,M,Y35-44,LT,2019 ,50.5
PC,0,M,Y35-44,LU,2019 ,80.6
PC,0,M,Y35-44,LV,2019 ,71.6
PC,0,M,Y35-44,MT,2019 ,51.5
PC,0,M,Y35-44,NL,2019 ,46.4
PC,0,M,Y35-44,NO,2019 ,40.0
PC,0,M,Y35-44,PL,2019 ,42.0
PC,0,M,Y35-44,PT,2019 ,40.4
PC,0,M,Y35-44,RO,2019 ,83.4
PC,0,M,Y35-44,RS,2019 ,60.3
PC,0,M,Y35-44,SE,2019 ,55.3
PC,0,M,Y35-44,SI,2019 ,64.0
PC,0,M,Y35-44,SK,2019 ,50.2
PC,0,M,Y35-44,TR,2019 ,40.8
PC,0,M,Y35-44,UK,2019 ,
PC,0,M,Y45-54,AT,2019 ,45.9
PC,0,M,Y45-54,BE,2019 ,27.0
PC,0,M,Y45-54,BG,2019 ,61.5
PC,0,M,Y45-54,CY,2019 ,39.5
PC,0,M,Y45-54,CZ,2019 ,73.7
PC,0,M,Y45-54,DE,2019 ,53.9
PC,0,M,Y45-54,DK,2019 ,65.9
PC,0,M,Y45-54,EE,2019 ,54.9
PC,0,M,Y45-54,EL,2019 ,59.8
PC,0,M,Y45-54,ES,2019 ,33.2
PC,0,M,Y45-54,EU27_2020,2019 ,39.1
PC,0,M,Y45-54,EU28,2019 ,
PC,0,M,Y45-54,FI,2019 ,55.7
PC,0,M,Y45-54,FR,2019 ,37.0
PC,0,M,Y45-54,HR,2019 ,45.1
PC,0,M,Y45-54,HU,2019 ,49.1
PC,0,M,Y45-54,IE,2019 ,24.0
PC,0,M,Y45-54,IS,2019 ,55.1
PC,0,M,Y45-54,IT,2019 ,29.8
PC,0,M,Y45-54,LT,2019 ,
PC,0,M,Y45-54,LU,2019 ,59.7
PC,0,M,Y45-54,LV,2019 ,87.3
PC,0,M,Y45-54,MT,2019 ,49.5
PC,0,M,Y45-54,NL,2019 ,53.0
PC,0,M,Y45-54,NO,2019 ,43.5
PC,0,M,Y45-54,PL,2019 ,52.5
PC,0,M,Y45-54,PT,2019 ,31.0
PC,0,M,Y45-54,RO,2019 ,90.5
PC,0,M,Y45-54,RS,2019 ,60.5
PC,0,M,Y45-54,SE,2019 ,62.7
PC,0,M,Y45-54,SI,2019 ,31.2
PC,0,M,Y45-54,SK,2019 ,
PC,0,M,Y45-54,TR,2019 ,39.2
PC,0,M,Y45-54,UK,2019 ,
PC,0,M,Y45-64,AT,2019 ,39.2
PC,0,M,Y45-64,BE,2019 ,24.9
PC,0,M,Y45-64,BG,2019 ,58.2
PC,0,M,Y45-64,CY,2019 ,38.2
PC,0,M,Y45-64,CZ,2019 ,64.6
PC,0,M,Y45-64,DE,2019 ,53.7
PC,0,M,Y45-64,DK,2019 ,61.0
PC,0,M,Y45-64,EE,2019 ,54.1
PC,0,M,Y45-64,EL,2019 ,50.1
PC,0,M,Y45-64,ES,2019 ,29.3
PC,0,M,Y45-64,EU27_2020,2019 ,36.3
PC,0,M,Y45-64,EU28,2019 ,
PC,0,M,Y45-64,FI,2019 ,55.6
PC,0,M,Y45-64,FR,2019 ,32.6
PC,0,M,Y45-64,HR,2019 ,36.2
PC,0,M,Y45-64,HU,2019 ,45.9
PC,0,M,Y45-64,IE,2019 ,23.2
PC,0,M,Y45-64,IS,2019 ,41.1
PC,0,M,Y45-64,IT,2019 ,27.1
PC,0,M,Y45-64,LT,2019 ,57.3
PC,0,M,Y45-64,LU,2019 ,56.5
PC,0,M,Y45-64,LV,2019 ,85.2
PC,0,M,Y45-64,MT,2019 ,46.8
PC,0,M,Y45-64,NL,2019 ,52.1
PC,0,M,Y45-64,NO,2019 ,41.5
PC,0,M,Y45-64,PL,2019 ,61.2
PC,0,M,Y45-64,PT,2019 ,27.8
PC,0,M,Y45-64,RO,2019 ,90.6
PC,0,M,Y45-64,RS,2019 ,55.9
PC,0,M,Y45-64,SE,2019 ,48.6
PC,0,M,Y45-64,SI,2019 ,29.9
PC,0,M,Y45-64,SK,2019 ,63.1
PC,0,M,Y45-64,TR,2019 ,37.7
PC,0,M,Y45-64,UK,2019 ,
PC,0,M,Y55-64,AT,2019 ,32.2
PC,0,M,Y55-64,BE,2019 ,23.3
PC,0,M,Y55-64,BG,2019 ,54.9
PC,0,M,Y55-64,CY,2019 ,37.2
PC,0,M,Y55-64,CZ,2019 ,47.6
PC,0,M,Y55-64,DE,2019 ,53.6
PC,0,M,Y55-64,DK,2019 ,58.0
PC,0,M,Y55-64,EE,2019 ,
PC,0,M,Y55-64,EL,2019 ,40.7
PC,0,M,Y55-64,ES,2019 ,25.1
PC,0,M,Y55-64,EU27_2020,2019 ,33.6
PC,0,M,Y55-64,EU28,2019 ,
PC,0,M,Y55-64,FI,2019 ,55.6
PC,0,M,Y55-64,FR,2019 ,28.4
PC,0,M,Y55-64,HR,2019 ,29.9
PC,0,M,Y55-64,HU,2019 ,42.4
PC,0,M,Y55-64,IE,2019 ,22.6
PC,0,M,Y55-64,IS,2019 ,29.4
PC,0,M,Y55-64,IT,2019 ,24.2
PC,0,M,Y55-64,LT,2019 ,
PC,0,M,Y55-64,LU,2019 ,53.0
PC,0,M,Y55-64,LV,2019 ,82.4
PC,0,M,Y55-64,MT,2019 ,44.7
PC,0,M,Y55-64,NL,2019 ,51.3
PC,0,M,Y55-64,NO,2019 ,39.6
PC,0,M,Y55-64,PL,2019 ,65.8
PC,0,M,Y55-64,PT,2019 ,24.8
PC,0,M,Y55-64,RO,2019 ,90.8
PC,0,M,Y55-64,RS,2019 ,52.2
PC,0,M,Y55-64,SE,2019 ,39.2
PC,0,M,Y55-64,SI,2019 ,28.8
PC,0,M,Y55-64,SK,2019 ,59.2
PC,0,M,Y55-64,TR,2019 ,35.8
PC,0,M,Y55-64,UK,2019 ,
PC,0,M,Y65-74,AT,2019 ,35.8
PC,0,M,Y65-74,BE,2019 ,15.6
PC,0,M,Y65-74,BG,2019 ,46.0
PC,0,M,Y65-74,CY,2019 ,21.8
PC,0,M,Y65-74,CZ,2019 ,62.5
PC,0,M,Y65-74,DE,2019 ,43.4
PC,0,M,Y65-74,DK,2019 ,52.7
PC,0,M,Y65-74,EE,2019 ,49.8
PC,0,M,Y65-74,EL,2019 ,40.1
PC,0,M,Y65-74,ES,2019 ,18.7
PC,0,M,Y65-74,EU27_2020,2019 ,28.6
PC,0,M,Y65-74,EU28,2019 ,
PC,0,M,Y65-74,FI,2019 ,46.9
PC,0,M,Y65-74,FR,2019 ,21.2
PC,0,M,Y65-74,HR,2019 ,28.4
PC,0,M,Y65-74,HU,2019 ,33.0
PC,0,M,Y65-74,IE,2019 ,22.2
PC,0,M,Y65-74,IS,2019 ,34.0
PC,0,M,Y65-74,IT,2019 ,19.5
PC,0,M,Y65-74,LT,2019 ,
PC,0,M,Y65-74,LU,2019 ,51.1
PC,0,M,Y65-74,LV,2019 ,71.5
PC,0,M,Y65-74,MT,2019 ,33.9
PC,0,M,Y65-74,NL,2019 ,46.3
PC,0,M,Y65-74,NO,2019 ,38.3
PC,0,M,Y65-74,PL,2019 ,61.8
PC,0,M,Y65-74,PT,2019 ,23.0
PC,0,M,Y65-74,RO,2019 ,86.1
PC,0,M,Y65-74,RS,2019 ,52.1
PC,0,M,Y65-74,SE,2019 ,48.3
PC,0,M,Y65-74,SI,2019 ,33.2
PC,0,M,Y65-74,SK,2019 ,60.9
PC,0,M,Y65-74,TR,2019 ,35.4
PC,0,M,Y65-74,UK,2019 ,
PC,0,M,Y_GE18,AT,2019 ,44.5
PC,0,M,Y_GE18,BE,2019 ,25.0
PC,0,M,Y_GE18,BG,2019 ,57.5
PC,0,M,Y_GE18,CY,2019 ,34.7
PC,0,M,Y_GE18,CZ,2019 ,63.0
PC,0,M,Y_GE18,DE,2019 ,48.3
PC,0,M,Y_GE18,DK,2019 ,57.8
PC,0,M,Y_GE18,EE,2019 ,58.4
PC,0,M,Y_GE18,EL,2019 ,45.5
PC,0,M,Y_GE18,ES,2019 ,29.3
PC,0,M,Y_GE18,EU27_2020,2019 ,36.5
PC,0,M,Y_GE18,EU28,2019 ,
PC,0,M,Y_GE18,FI,2019 ,47.6
PC,0,M,Y_GE18,FR,2019 ,30.2
PC,0,M,Y_GE18,HR,2019 ,38.5
PC,0,M,Y_GE18,HU,2019 ,45.1
PC,0,M,Y_GE18,IE,2019 ,25.6
PC,0,M,Y_GE18,IS,2019 ,41.3
PC,0,M,Y_GE18,IT,2019 ,26.7
PC,0,M,Y_GE18,LT,2019 ,51.4
PC,0,M,Y_GE18,LU,2019 ,63.4
PC,0,M,Y_GE18,LV,2019 ,75.3
PC,0,M,Y_GE18,MT,2019 ,44.3
PC,0,M,Y_GE18,NL,2019 ,45.7
PC,0,M,Y_GE18,NO,2019 ,39.6
PC,0,M,Y_GE18,PL,2019 ,55.7
PC,0,M,Y_GE18,PT,2019 ,30.2
PC,0,M,Y_GE18,RO,2019 ,84.6
PC,0,M,Y_GE18,RS,2019 ,57.6
PC,0,M,Y_GE18,SE,2019 ,51.0
PC,0,M,Y_GE18,SI,2019 ,37.0
PC,0,M,Y_GE18,SK,2019 ,57.3
PC,0,M,Y_GE18,TR,2019 ,41.2
PC,0,M,Y_GE18,UK,2019 ,
PC,0,M,Y_GE65,AT,2019 ,32.3
PC,0,M,Y_GE65,BE,2019 ,14.4
PC,0,M,Y_GE65,BG,2019 ,50.5
PC,0,M,Y_GE65,CY,2019 ,24.0
PC,0,M,Y_GE65,CZ,2019 ,59.9
PC,0,M,Y_GE65,DE,2019 ,36.9
PC,0,M,Y_GE65,DK,2019 ,48.0
PC,0,M,Y_GE65,EE,2019 ,51.8
